id_venta,producto,precio,cantidad,fecha_venta,categoria
1500,Plancha De Vapor,29.66,12,2024-08-06,Electrodomésticos
1683,Microondas,120.94,2,2024-08-06,Electrodomésticos
1757,Horno Eléctrico,34.07,8,2024-08-06,Electrodomésticos
2299,Proyector,78.69,2,2024-08-06,Electrónica
843,Espejo Decorativo,32.8,12,2024-08-07,Decoración
1017,Horno Eléctrico,114.97,8,2024-08-07,Electrodomésticos
1284,Aspiradora,31.94,7,2024-08-07,Electrodomésticos
2249,Proyector,78.26,9,2024-08-07,Electrónica
2922,Televisor,115.66,12,2024-08-07,Electrónica
1406,Secadora,113.35,8,2024-08-08,Electrodomésticos
1580,Plancha De Vapor,103.76,7,2024-08-08,Electrodomésticos
1725,Lavadora,38.16,6,2024-08-08,Electrodomésticos
1922,Microondas,58.19,6,2024-08-08,Electrodomésticos
2815,Auriculares,117.07,12,2024-08-08,Electrónica
2839,Proyector,41.28,12,2024-08-08,Electrónica
586,Cortinas,31.36,7,2024-08-09,Decoración
739,Candelabro,36.73,11,2024-08-09,Decoración
1202,Microondas,119.25,11,2024-08-09,Electrodomésticos
1654,Aspiradora,83.9,1,2024-08-09,Electrodomésticos
1809,Batidora,42.42,4,2024-08-09,Electrodomésticos
2798,Smartwatch,56.58,12,2024-08-09,Electrónica
2989,Televisor,79.99,4,2024-08-09,Electrónica
295,Alfombra,38.83,10,2024-08-10,Decoración
1259,Batidora,71.83,12,2024-08-10,Electrodomésticos
2076,Laptop,111.86,2,2024-08-10,Electrónica
2078,Smartwatch,107.98,8,2024-08-10,Electrónica
2186,Laptop,55.27,5,2024-08-10,Electrónica
289,Candelabro,52.41,1,2024-08-11,Decoración
1289,Batidora,76.71,7,2024-08-11,Electrodomésticos
1695,Lavadora,50.81,2,2024-08-11,Electrodomésticos
2153,Smartphone,31.39,4,2024-08-11,Electrónica
2622,Televisor,109.28,8,2024-08-11,Electrónica
2665,Auriculares,120.36,2,2024-08-11,Electrónica
126,Cortinas,113.78,1,2024-08-12,Decoración
148,Rincón De Plantas,105.27,6,2024-08-12,Decoración
246,Cortinas,57.72,7,2024-08-12,Decoración
700,Adorno De Pared,41.59,1,2024-08-12,Decoración
938,Rincón De Plantas,83.79,4,2024-08-12,Decoración
1678,Cafetera,66.74,11,2024-08-12,Electrodomésticos
1801,Freidora Eléctrica,60.25,3,2024-08-12,Electrodomésticos
2139,Proyector,119.08,3,2024-08-12,Electrónica
2257,Cámara Digital,55.52,2,2024-08-12,Electrónica
101,Lámpara De Mesa,40.25,12,2024-08-13,Decoración
1299,Batidora,93.1,3,2024-08-13,Electrodomésticos
1514,Aspiradora,82.69,3,2024-08-13,Electrodomésticos
1589,Batidora,36.18,7,2024-08-13,Electrodomésticos
2016,Laptop,44.12,10,2024-08-13,Electrónica
2224,Tablet,68.29,3,2024-08-13,Electrónica
2894,Tablet,28.58,7,2024-08-13,Electrónica
207,Elementos De Cerámica,84.02,3,2024-08-14,Decoración
1054,Aspiradora,86.59,2,2024-08-14,Electrodomésticos
1256,Secadora,29.77,7,2024-08-14,Electrodomésticos
1625,Lavadora,121.45,3,2024-08-14,Electrodomésticos
1957,Horno Eléctrico,81.89,3,2024-08-14,Electrodomésticos
2072,Televisor,101.44,11,2024-08-14,Electrónica
2260,Consola De Videojuegos,88.37,4,2024-08-14,Electrónica
2407,Cámara Digital,38.69,1,2024-08-14,Electrónica
2637,Cámara Digital,64.62,10,2024-08-14,Electrónica
168,Rincón De Plantas,115.04,9,2024-08-15,Decoración
392,Cuadro Decorativo,81.56,2,2024-08-15,Decoración
651,Lámpara De Mesa,76.58,11,2024-08-15,Decoración
1421,Freidora Eléctrica,78.39,6,2024-08-15,Electrodomésticos
1591,Freidora Eléctrica,87.9,12,2024-08-15,Electrodomésticos
1894,Aspiradora,55.65,5,2024-08-15,Electrodomésticos
2307,Cámara Digital,50.6,6,2024-08-15,Electrónica
2967,Cámara Digital,75.37,3,2024-08-15,Electrónica
170,Adorno De Pared,36.04,11,2024-08-16,Decoración
469,Candelabro,105.2,10,2024-08-16,Decoración
1105,Lavadora,116.72,4,2024-08-16,Electrodomésticos
2639,Proyector,27.45,4,2024-08-16,Electrónica
245,Alfombra,44.82,11,2024-08-17,Decoración
1950,Plancha De Vapor,99.29,1,2024-08-17,Electrodomésticos
2395,Auriculares,74.82,11,2024-08-17,Electrónica
2564,Tablet,39.66,6,2024-08-17,Electrónica
2791,Parlantes Bluetooth,90.88,10,2024-08-17,Electrónica
2963,Smartphone,62.46,6,2024-08-17,Electrónica
744,Jarrón Decorativo,95.38,7,2024-08-18,Decoración
1153,Microondas,111.78,5,2024-08-18,Electrodomésticos
1339,Batidora,105.41,1,2024-08-18,Electrodomésticos
2199,Proyector,67.25,3,2024-08-18,Electrónica
2229,Proyector,66.77,6,2024-08-18,Electrónica
2540,Consola De Videojuegos,77.43,6,2024-08-18,Electrónica
271,Lámpara De Mesa,107.31,2,2024-08-19,Decoración
429,Candelabro,104.11,5,2024-08-19,Decoración
647,Elementos De Cerámica,49.52,3,2024-08-19,Decoración
689,Candelabro,116.57,3,2024-08-19,Decoración
115,Alfombra,54.17,6,2024-08-20,Decoración
133,Espejo Decorativo,76.22,11,2024-08-20,Decoración
180,Adorno De Pared,118.38,11,2024-08-20,Decoración
274,Jarrón Decorativo,72.43,3,2024-08-20,Decoración
540,Adorno De Pared,110.5,3,2024-08-20,Decoración
611,Lámpara De Mesa,44.94,7,2024-08-20,Decoración
638,Rincón De Plantas,88.0,5,2024-08-20,Decoración
710,Adorno De Pared,78.73,11,2024-08-20,Decoración
1609,Batidora,79.45,8,2024-08-20,Electrodomésticos
1688,Cafetera,112.14,3,2024-08-20,Electrodomésticos
2494,Tablet,94.1,1,2024-08-20,Electrónica
2537,Cámara Digital,74.1,9,2024-08-20,Electrónica
2575,Auriculares,39.02,9,2024-08-20,Electrónica
2862,Televisor,62.63,8,2024-08-20,Electrónica
35,Alfombra,65.8,11,2024-08-21,Decoración
508,Rincón De Plantas,36.76,2,2024-08-21,Decoración
940,Adorno De Pared,67.34,4,2024-08-21,Decoración
1022,Microondas,56.15,5,2024-08-21,Electrodomésticos
1124,Aspiradora,92.55,4,2024-08-21,Electrodomésticos
1143,Microondas,52.36,7,2024-08-21,Electrodomésticos
1665,Lavadora,102.79,9,2024-08-21,Electrodomésticos
1693,Microondas,91.88,5,2024-08-21,Electrodomésticos
2021,Parlantes Bluetooth,82.26,2,2024-08-21,Electrónica
2160,Consola De Videojuegos,92.56,3,2024-08-21,Electrónica
2338,Smartwatch,36.21,1,2024-08-21,Electrónica
203,Espejo Decorativo,28.98,6,2024-08-22,Decoración
404,Jarrón Decorativo,45.82,8,2024-08-22,Decoración
490,Adorno De Pared,108.27,8,2024-08-22,Decoración
504,Jarrón Decorativo,54.62,3,2024-08-22,Decoración
747,Elementos De Cerámica,32.85,10,2024-08-22,Decoración
1060,Plancha De Vapor,59.64,12,2024-08-22,Electrodomésticos
1467,Horno Eléctrico,74.55,10,2024-08-22,Electrodomésticos
2156,Laptop,62.54,7,2024-08-22,Electrónica
2215,Auriculares,124.96,8,2024-08-22,Electrónica
2508,Smartwatch,63.29,3,2024-08-22,Electrónica
2517,Cámara Digital,68.19,6,2024-08-22,Electrónica
2892,Televisor,76.02,9,2024-08-22,Electrónica
230,Adorno De Pared,88.01,1,2024-08-23,Decoración
869,Candelabro,124.78,4,2024-08-23,Decoración
955,Alfombra,93.23,7,2024-08-23,Decoración
1039,Batidora,55.47,1,2024-08-23,Electrodomésticos
1635,Lavadora,99.24,7,2024-08-23,Electrodomésticos
1939,Batidora,74.11,10,2024-08-23,Electrodomésticos
2048,Smartwatch,53.91,2,2024-08-23,Electrónica
2241,Parlantes Bluetooth,48.93,8,2024-08-23,Electrónica
2535,Auriculares,95.54,11,2024-08-23,Electrónica
412,Cuadro Decorativo,67.79,9,2024-08-24,Decoración
450,Adorno De Pared,79.85,6,2024-08-24,Decoración
604,Jarrón Decorativo,124.57,11,2024-08-24,Decoración
823,Espejo Decorativo,99.07,6,2024-08-24,Decoración
1074,Aspiradora,31.76,8,2024-08-24,Electrodomésticos
1114,Aspiradora,86.38,10,2024-08-24,Electrodomésticos
2161,Parlantes Bluetooth,63.4,8,2024-08-24,Electrónica
2382,Televisor,94.9,4,2024-08-24,Electrónica
2648,Smartwatch,77.68,2,2024-08-24,Electrónica
2966,Laptop,69.21,2,2024-08-24,Electrónica
803,Espejo Decorativo,91.66,1,2024-08-25,Decoración
1162,Microondas,63.69,11,2024-08-25,Electrodomésticos
1338,Cafetera,37.1,7,2024-08-25,Electrodomésticos
1935,Lavadora,109.94,2,2024-08-25,Electrodomésticos
1962,Microondas,93.59,6,2024-08-25,Electrodomésticos
2527,Cámara Digital,60.1,7,2024-08-25,Electrónica
2681,Parlantes Bluetooth,91.54,12,2024-08-25,Electrónica
675,Alfombra,64.25,10,2024-08-26,Decoración
807,Elementos De Cerámica,52.14,9,2024-08-26,Decoración
866,Cortinas,100.33,8,2024-08-26,Decoración
1130,Plancha De Vapor,81.76,11,2024-08-26,Electrodomésticos
1612,Microondas,54.26,5,2024-08-26,Electrodomésticos
2300,Consola De Videojuegos,51.18,8,2024-08-26,Electrónica
2423,Smartphone,110.79,1,2024-08-26,Electrónica
2804,Tablet,90.14,11,2024-08-26,Electrónica
248,Rincón De Plantas,81.89,4,2024-08-27,Decoración
789,Candelabro,44.07,5,2024-08-27,Decoración
1869,Batidora,46.9,7,2024-08-27,Electrodomésticos
2243,Smartphone,101.0,1,2024-08-27,Electrónica
2298,Smartwatch,51.84,1,2024-08-27,Electrónica
2539,Proyector,33.87,7,2024-08-27,Electrónica
2806,Laptop,124.86,5,2024-08-27,Electrónica
2928,Smartwatch,50.23,8,2024-08-27,Electrónica
11,Lámpara De Mesa,82.36,12,2024-08-28,Decoración
397,Elementos De Cerámica,40.29,2,2024-08-28,Decoración
480,Adorno De Pared,117.68,10,2024-08-28,Decoración
579,Lámpara De Mesa,92.26,7,2024-08-28,Decoración
1342,Microondas,113.71,12,2024-08-28,Electrodomésticos
1507,Horno Eléctrico,68.25,5,2024-08-28,Electrodomésticos
1994,Aspiradora,109.08,7,2024-08-28,Electrodomésticos
2460,Consola De Videojuegos,31.43,12,2024-08-28,Electrónica
2531,Parlantes Bluetooth,34.04,4,2024-08-28,Electrónica
302,Cuadro Decorativo,80.71,11,2024-08-29,Decoración
551,Lámpara De Mesa,67.16,6,2024-08-29,Decoración
1737,Horno Eléctrico,67.71,7,2024-08-29,Electrodomésticos
2032,Televisor,50.36,12,2024-08-29,Electrónica
2142,Televisor,85.48,10,2024-08-29,Electrónica
2261,Parlantes Bluetooth,95.41,3,2024-08-29,Electrónica
279,Lámpara De Mesa,28.85,4,2024-08-30,Decoración
484,Jarrón Decorativo,80.57,6,2024-08-30,Decoración
723,Espejo Decorativo,77.38,1,2024-08-30,Decoración
726,Cortinas,119.16,6,2024-08-30,Decoración
1035,Lavadora,75.44,2,2024-08-30,Electrodomésticos
1341,Freidora Eléctrica,38.42,1,2024-08-30,Electrodomésticos
1472,Microondas,74.36,10,2024-08-30,Electrodomésticos
1863,Microondas,88.86,9,2024-08-30,Electrodomésticos
1960,Plancha De Vapor,109.54,12,2024-08-30,Electrodomésticos
2655,Auriculares,56.28,9,2024-08-30,Electrónica
193,Espejo Decorativo,121.37,6,2024-08-31,Decoración
325,Alfombra,84.56,3,2024-08-31,Decoración
444,Jarrón Decorativo,36.35,5,2024-08-31,Decoración
847,Elementos De Cerámica,69.36,1,2024-08-31,Decoración
922,Cuadro Decorativo,45.81,7,2024-08-31,Decoración
1026,Secadora,121.19,10,2024-08-31,Electrodomésticos
1282,Microondas,39.87,10,2024-08-31,Electrodomésticos
1523,Microondas,91.78,10,2024-08-31,Electrodomésticos
2361,Parlantes Bluetooth,112.56,8,2024-08-31,Electrónica
2642,Televisor,98.01,5,2024-08-31,Electrónica
280,Adorno De Pared,29.81,9,2024-09-01,Decoración
487,Elementos De Cerámica,30.94,5,2024-09-01,Decoración
732,Cuadro Decorativo,84.51,9,2024-09-01,Decoración
921,Lámpara De Mesa,82.78,4,2024-09-01,Decoración
1218,Cafetera,38.45,9,2024-09-01,Electrodomésticos
1684,Aspiradora,58.65,2,2024-09-01,Electrodomésticos
2015,Auriculares,87.91,5,2024-09-01,Electrónica
2313,Smartphone,103.95,1,2024-09-01,Electrónica
2464,Tablet,69.17,9,2024-09-01,Electrónica
78,Rincón De Plantas,92.57,5,2024-09-02,Decoración
2534,Tablet,38.12,5,2024-09-02,Electrónica
2599,Proyector,78.72,6,2024-09-02,Electrónica
2630,Consola De Videojuegos,79.88,1,2024-09-02,Electrónica
2654,Tablet,47.46,12,2024-09-02,Electrónica
2751,Parlantes Bluetooth,70.38,8,2024-09-02,Electrónica
2779,Proyector,121.82,8,2024-09-02,Electrónica
447,Elementos De Cerámica,88.98,1,2024-09-03,Decoración
644,Jarrón Decorativo,72.73,2,2024-09-03,Decoración
2049,Proyector,80.4,7,2024-09-03,Electrónica
2195,Auriculares,122.51,11,2024-09-03,Electrónica
2796,Laptop,58.48,6,2024-09-03,Electrónica
2969,Proyector,26.99,2,2024-09-03,Electrónica
2760,Consola De Videojuegos,78.13,7,2024-09-04,Electrónica
664,Jarrón Decorativo,100.66,6,2024-09-05,Decoración
1149,Batidora,34.05,8,2024-09-05,Electrodomésticos
1207,Horno Eléctrico,39.34,3,2024-09-05,Electrodomésticos
1285,Lavadora,103.55,5,2024-09-05,Electrodomésticos
1861,Freidora Eléctrica,110.19,7,2024-09-05,Electrodomésticos
2219,Proyector,65.3,5,2024-09-05,Electrónica
2434,Tablet,28.32,9,2024-09-05,Electrónica
2936,Laptop,124.04,3,2024-09-05,Electrónica
176,Cortinas,56.9,6,2024-09-06,Decoración
216,Cortinas,124.97,6,2024-09-06,Decoración
467,Elementos De Cerámica,120.79,12,2024-09-06,Decoración
515,Alfombra,34.54,10,2024-09-06,Decoración
665,Alfombra,60.18,7,2024-09-06,Decoración
1255,Lavadora,27.12,7,2024-09-06,Electrodomésticos
1760,Plancha De Vapor,60.45,6,2024-09-06,Electrodomésticos
1895,Lavadora,30.3,9,2024-09-06,Electrodomésticos
2405,Auriculares,109.22,8,2024-09-06,Electrónica
2453,Smartphone,116.35,6,2024-09-06,Electrónica
2616,Laptop,79.05,4,2024-09-06,Electrónica
2644,Tablet,80.89,8,2024-09-06,Electrónica
2702,Televisor,32.05,6,2024-09-06,Electrónica
99,Lámpara De Mesa,51.99,6,2024-09-07,Decoración
519,Lámpara De Mesa,70.62,3,2024-09-07,Decoración
593,Espejo Decorativo,54.7,6,2024-09-07,Decoración
607,Elementos De Cerámica,52.8,4,2024-09-07,Decoración
1171,Freidora Eléctrica,47.85,9,2024-09-07,Electrodomésticos
1383,Microondas,91.39,6,2024-09-07,Electrodomésticos
2716,Laptop,28.73,3,2024-09-07,Electrónica
1184,Aspiradora,69.85,3,2024-09-08,Electrodomésticos
1399,Batidora,110.91,8,2024-09-08,Electrodomésticos
1440,Plancha De Vapor,118.21,7,2024-09-08,Electrodomésticos
1486,Secadora,90.49,5,2024-09-08,Electrodomésticos
2181,Parlantes Bluetooth,56.03,12,2024-09-08,Electrónica
2193,Smartphone,55.63,3,2024-09-08,Electrónica
2205,Auriculares,70.24,6,2024-09-08,Electrónica
2360,Consola De Videojuegos,43.59,7,2024-09-08,Electrónica
2723,Smartphone,119.21,11,2024-09-08,Electrónica
118,Rincón De Plantas,107.62,6,2024-09-09,Decoración
399,Lámpara De Mesa,35.92,10,2024-09-09,Decoración
402,Cuadro Decorativo,66.46,9,2024-09-09,Decoración
958,Rincón De Plantas,118.75,1,2024-09-09,Decoración
1053,Microondas,112.78,10,2024-09-09,Electrodomésticos
1954,Aspiradora,79.88,3,2024-09-09,Electrodomésticos
2066,Laptop,113.84,2,2024-09-09,Electrónica
2384,Tablet,70.83,6,2024-09-09,Electrónica
34,Jarrón Decorativo,124.77,1,2024-09-10,Decoración
468,Rincón De Plantas,48.64,11,2024-09-10,Decoración
574,Jarrón Decorativo,60.15,3,2024-09-10,Decoración
818,Rincón De Plantas,51.02,6,2024-09-10,Decoración
1391,Freidora Eléctrica,56.75,2,2024-09-10,Electrodomésticos
1490,Plancha De Vapor,57.93,6,2024-09-10,Electrodomésticos
1573,Microondas,121.44,4,2024-09-10,Electrodomésticos
41,Lámpara De Mesa,66.37,8,2024-09-11,Decoración
572,Cuadro Decorativo,35.88,5,2024-09-11,Decoración
814,Jarrón Decorativo,67.08,12,2024-09-11,Decoración
1404,Aspiradora,76.1,11,2024-09-11,Electrodomésticos
1643,Microondas,32.4,12,2024-09-11,Electrodomésticos
2327,Cámara Digital,100.2,12,2024-09-11,Electrónica
2346,Laptop,104.85,3,2024-09-11,Electrónica
377,Elementos De Cerámica,73.34,9,2024-09-12,Decoración
724,Jarrón Decorativo,76.28,11,2024-09-12,Decoración
856,Cortinas,86.85,2,2024-09-12,Decoración
935,Alfombra,97.17,5,2024-09-12,Decoración
1166,Secadora,26.96,2,2024-09-12,Electrodomésticos
1270,Plancha De Vapor,74.28,1,2024-09-12,Electrodomésticos
1432,Microondas,78.03,8,2024-09-12,Electrodomésticos
2279,Proyector,85.53,10,2024-09-12,Electrónica
2471,Parlantes Bluetooth,108.48,1,2024-09-12,Electrónica
2497,Cámara Digital,49.95,5,2024-09-12,Electrónica
2720,Consola De Videojuegos,73.08,7,2024-09-12,Electrónica
2828,Smartwatch,35.18,12,2024-09-12,Electrónica
357,Elementos De Cerámica,45.05,7,2024-09-13,Decoración
682,Cuadro Decorativo,111.41,11,2024-09-13,Decoración
943,Espejo Decorativo,59.88,4,2024-09-13,Decoración
1412,Microondas,124.18,9,2024-09-13,Electrodomésticos
1551,Freidora Eléctrica,49.4,9,2024-09-13,Electrodomésticos
1706,Secadora,66.86,5,2024-09-13,Electrodomésticos
1851,Freidora Eléctrica,26.03,5,2024-09-13,Electrodomésticos
2795,Auriculares,71.49,5,2024-09-13,Electrónica
2805,Auriculares,32.81,7,2024-09-13,Electrónica
2902,Televisor,118.89,2,2024-09-13,Electrónica
81,Lámpara De Mesa,47.34,9,2024-09-14,Decoración
192,Cuadro Decorativo,86.21,5,2024-09-14,Decoración
456,Cortinas,70.41,10,2024-09-14,Decoración
877,Elementos De Cerámica,40.82,12,2024-09-14,Decoración
1539,Batidora,77.73,4,2024-09-14,Electrodomésticos
1673,Microondas,118.55,12,2024-09-14,Electrodomésticos
1689,Batidora,96.25,7,2024-09-14,Electrodomésticos
1838,Cafetera,53.01,9,2024-09-14,Electrodomésticos
1986,Secadora,34.34,6,2024-09-14,Electrodomésticos
2296,Laptop,78.1,9,2024-09-14,Electrónica
2521,Parlantes Bluetooth,88.72,2,2024-09-14,Electrónica
2755,Auriculares,118.0,8,2024-09-14,Electrónica
2986,Laptop,75.78,8,2024-09-14,Electrónica
247,Elementos De Cerámica,53.23,5,2024-09-15,Decoración
927,Elementos De Cerámica,53.69,12,2024-09-15,Decoración
1593,Microondas,46.1,3,2024-09-15,Electrodomésticos
2505,Auriculares,71.47,7,2024-09-15,Electrónica
2557,Cámara Digital,107.02,5,2024-09-15,Electrónica
7,Elementos De Cerámica,123.38,1,2024-09-16,Decoración
713,Espejo Decorativo,104.89,5,2024-09-16,Decoración
1266,Secadora,77.49,9,2024-09-16,Electrodomésticos
1426,Secadora,104.23,4,2024-09-16,Electrodomésticos
1587,Horno Eléctrico,52.21,2,2024-09-16,Electrodomésticos
1783,Microondas,51.23,3,2024-09-16,Electrodomésticos
2278,Smartwatch,50.2,5,2024-09-16,Electrónica
2366,Laptop,91.93,4,2024-09-16,Electrónica
2526,Laptop,64.72,7,2024-09-16,Electrónica
2848,Smartwatch,33.56,5,2024-09-16,Electrónica
2939,Proyector,83.38,9,2024-09-16,Electrónica
254,Jarrón Decorativo,80.33,9,2024-09-17,Decoración
1038,Cafetera,117.28,10,2024-09-17,Electrodomésticos
1044,Aspiradora,47.53,1,2024-09-17,Electrodomésticos
1191,Freidora Eléctrica,69.8,6,2024-09-17,Electrodomésticos
1363,Microondas,104.9,6,2024-09-17,Electrodomésticos
2148,Smartwatch,84.06,9,2024-09-17,Electrónica
2234,Tablet,83.61,5,2024-09-17,Electrónica
2236,Laptop,34.56,1,2024-09-17,Electrónica
2485,Auriculares,95.27,8,2024-09-17,Electrónica
2711,Parlantes Bluetooth,75.11,9,2024-09-17,Electrónica
1232,Microondas,65.14,6,2024-09-18,Electrodomésticos
242,Cuadro Decorativo,30.31,11,2024-09-19,Decoración
512,Cuadro Decorativo,66.98,7,2024-09-19,Decoración
900,Adorno De Pared,78.06,9,2024-09-19,Decoración
1129,Batidora,71.39,3,2024-09-19,Electrodomésticos
1389,Batidora,71.36,9,2024-09-19,Electrodomésticos
1585,Lavadora,64.23,8,2024-09-19,Electrodomésticos
1699,Batidora,48.45,5,2024-09-19,Electrodomésticos
2152,Televisor,84.19,3,2024-09-19,Electrónica
2330,Consola De Videojuegos,122.43,4,2024-09-19,Electrónica
2606,Laptop,87.31,2,2024-09-19,Electrónica
2753,Smartphone,60.87,12,2024-09-19,Electrónica
1258,Cafetera,77.56,6,2024-09-20,Electrodomésticos
441,Lámpara De Mesa,120.13,11,2024-09-21,Decoración
1538,Cafetera,120.8,7,2024-09-21,Electrodomésticos
1763,Microondas,67.94,12,2024-09-21,Electrodomésticos
1945,Lavadora,62.12,10,2024-09-21,Electrodomésticos
2430,Consola De Videojuegos,62.77,7,2024-09-21,Electrónica
3,Espejo Decorativo,51.32,1,2024-09-22,Decoración
250,Adorno De Pared,104.58,7,2024-09-22,Decoración
573,Espejo Decorativo,115.17,4,2024-09-22,Decoración
1681,Freidora Eléctrica,82.95,4,2024-09-22,Electrodomésticos
1949,Batidora,33.51,5,2024-09-22,Electrodomésticos
68,Rincón De Plantas,109.6,4,2024-09-23,Decoración
194,Jarrón Decorativo,31.14,11,2024-09-23,Decoración
461,Lámpara De Mesa,121.83,3,2024-09-23,Decoración
717,Elementos De Cerámica,35.39,11,2024-09-23,Decoración
932,Cuadro Decorativo,78.45,4,2024-09-23,Decoración
1782,Heladera,99.66,12,2024-09-23,Electrodomésticos
2331,Parlantes Bluetooth,26.24,6,2024-09-23,Electrónica
2632,Televisor,40.39,2,2024-09-23,Electrónica
478,Rincón De Plantas,44.03,10,2024-09-24,Decoración
531,Lámpara De Mesa,66.98,4,2024-09-24,Decoración
580,Adorno De Pared,41.81,12,2024-09-24,Decoración
960,Adorno De Pared,56.56,8,2024-09-24,Decoración
1298,Cafetera,60.68,6,2024-09-24,Electrodomésticos
1461,Freidora Eléctrica,108.58,12,2024-09-24,Electrodomésticos
2446,Laptop,114.74,2,2024-09-24,Electrónica
93,Espejo Decorativo,44.57,9,2024-09-25,Decoración
437,Elementos De Cerámica,35.83,9,2024-09-25,Decoración
750,Adorno De Pared,108.77,2,2024-09-25,Decoración
956,Cortinas,37.35,2,2024-09-25,Decoración
1359,Batidora,121.44,11,2024-09-25,Electrodomésticos
1482,Heladera,86.99,12,2024-09-25,Electrodomésticos
2202,Televisor,31.84,7,2024-09-25,Electrónica
2248,Smartwatch,88.46,8,2024-09-25,Electrónica
2317,Cámara Digital,56.34,7,2024-09-25,Electrónica
2500,Consola De Videojuegos,53.64,8,2024-09-25,Electrónica
103,Espejo Decorativo,43.78,11,2024-09-26,Decoración
666,Cortinas,29.89,4,2024-09-26,Decoración
698,Rincón De Plantas,93.59,10,2024-09-26,Decoración
1228,Cafetera,115.89,4,2024-09-26,Electrodomésticos
2400,Consola De Videojuegos,84.09,12,2024-09-26,Electrónica
2793,Smartphone,91.37,8,2024-09-26,Electrónica
2994,Auriculares,94.36,9,2024-09-26,Electrónica
379,Lámpara De Mesa,49.43,7,2024-09-27,Decoración
409,Lámpara De Mesa,53.65,5,2024-09-27,Decoración
445,Alfombra,70.36,12,2024-09-27,Decoración
842,Cuadro Decorativo,71.4,2,2024-09-27,Decoración
1674,Aspiradora,40.59,8,2024-09-27,Electrodomésticos
2000,Plancha De Vapor,105.5,3,2024-09-27,Electrodomésticos
2190,Consola De Videojuegos,48.86,3,2024-09-27,Electrónica
2686,Laptop,64.56,11,2024-09-27,Electrónica
304,Jarrón Decorativo,67.72,4,2024-09-28,Decoración
562,Cuadro Decorativo,29.72,3,2024-09-28,Decoración
1247,Horno Eléctrico,55.0,4,2024-09-28,Electrodomésticos
2117,Cámara Digital,73.65,11,2024-09-28,Electrónica
2341,Parlantes Bluetooth,81.98,2,2024-09-28,Electrónica
2820,Consola De Videojuegos,32.49,6,2024-09-28,Electrónica
26,Cortinas,38.87,11,2024-09-29,Decoración
614,Jarrón Decorativo,107.04,7,2024-09-29,Decoración
1268,Cafetera,94.35,12,2024-09-29,Electrodomésticos
1408,Cafetera,56.98,11,2024-09-29,Electrodomésticos
1522,Heladera,90.32,12,2024-09-29,Electrodomésticos
1528,Cafetera,99.75,12,2024-09-29,Electrodomésticos
1679,Batidora,49.23,12,2024-09-29,Electrodomésticos
1704,Aspiradora,111.82,9,2024-09-29,Electrodomésticos
2168,Smartwatch,89.68,8,2024-09-29,Electrónica
2450,Consola De Videojuegos,87.91,4,2024-09-29,Electrónica
2467,Cámara Digital,70.53,7,2024-09-29,Electrónica
2600,Consola De Videojuegos,94.57,3,2024-09-29,Electrónica
2864,Tablet,105.06,6,2024-09-29,Electrónica
2925,Auriculares,26.21,4,2024-09-29,Electrónica
232,Cuadro Decorativo,118.49,6,2024-09-30,Decoración
385,Alfombra,86.29,3,2024-09-30,Decoración
415,Alfombra,63.4,5,2024-09-30,Decoración
500,Adorno De Pared,110.88,4,2024-09-30,Decoración
565,Alfombra,55.34,2,2024-09-30,Decoración
683,Espejo Decorativo,123.55,5,2024-09-30,Decoración
705,Alfombra,49.89,3,2024-09-30,Decoración
899,Candelabro,51.01,6,2024-09-30,Decoración
996,Cortinas,33.07,3,2024-09-30,Decoración
1187,Horno Eléctrico,99.57,8,2024-09-30,Electrodomésticos
1411,Freidora Eléctrica,102.2,5,2024-09-30,Electrodomésticos
1511,Freidora Eléctrica,116.49,2,2024-09-30,Electrodomésticos
1644,Aspiradora,123.36,11,2024-09-30,Electrodomésticos
2031,Parlantes Bluetooth,31.44,4,2024-09-30,Electrónica
2141,Parlantes Bluetooth,116.34,12,2024-09-30,Electrónica
521,Lámpara De Mesa,48.44,6,2024-10-01,Decoración
590,Adorno De Pared,30.18,8,2024-10-01,Decoración
892,Cuadro Decorativo,61.57,3,2024-10-01,Decoración
968,Rincón De Plantas,60.2,3,2024-10-01,Decoración
1062,Heladera,121.59,4,2024-10-01,Electrodomésticos
1423,Microondas,108.25,12,2024-10-01,Electrodomésticos
2271,Parlantes Bluetooth,61.01,1,2024-10-01,Electrónica
2295,Auriculares,56.21,2,2024-10-01,Electrónica
1345,Lavadora,51.32,4,2024-10-02,Electrodomésticos
2012,Televisor,48.02,7,2024-10-02,Electrónica
2226,Laptop,99.45,5,2024-10-02,Electrónica
2442,Televisor,71.48,4,2024-10-02,Electrónica
2576,Laptop,123.53,10,2024-10-02,Electrónica
2656,Laptop,31.99,9,2024-10-02,Electrónica
2915,Auriculares,33.81,11,2024-10-02,Electrónica
38,Rincón De Plantas,26.44,4,2024-10-03,Decoración
681,Lámpara De Mesa,113.04,1,2024-10-03,Decoración
1815,Lavadora,65.29,5,2024-10-03,Electrodomésticos
2703,Smartphone,123.4,12,2024-10-03,Electrónica
2725,Auriculares,107.61,1,2024-10-03,Electrónica
786,Cortinas,27.17,8,2024-10-04,Decoración
1358,Cafetera,95.67,12,2024-10-04,Electrodomésticos
1709,Batidora,89.72,10,2024-10-04,Electrodomésticos
1857,Horno Eléctrico,74.8,5,2024-10-04,Electrodomésticos
